"location_num","location_name","location_status","operator_num","operator_name","operator_type","co_owned_flag","projected_open_date","open_date","closed_date","location_category","concept_type","location_type","location_subtype","prototype","location_format","square_footage","prototype_square_footage","has_drive_thru","drive_thru_lanes","drive_thru_pickup_windows","kitchen_layout","parking_spaces","parking_spaces_handicap","has_dining_room","seating_total_original","address_line_1","address_line_2","address_line_3","city","county","state","country_name","country_code","zip_code","gps_latitude","gps_longitude","phone_number","price_group","distribution_center","dc_code","distributor","region","service_team_code","service_team","business_consultant","operations_lead","area_director","operator_team_code","operator_team","market_code","market","last_updated","filepath","insert_timestamp","load_date"
"80112","Children's Hospital - Dallas, TX",NEVER OPENED,,,,,,,,LIC,LIC,HOSP,SAT,,,,,N,,,,,,N,,,,,,,,United States,US,,,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02575",American Fork FSU,OPEN,"06954",Dusty Pyne,OPR,N,2010-08-26 00:00:00.000,2010-08-26 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4128.00,0.00,Y,1,1,L-Traditional,47,0,N,105,"183 N West State Rd",,,American Fork,Utah,UT,United States,US,"84003-1693","40.38133",-111.814316,"801/763-2697","21",QCD-Salt Lake City UT,SLC,Quality Custom Distribution,West Region,W2,West Region Team #2,Todd Phinney,Todd Phinney,Todd Grubbs,UTSO,Utah South,"770","Salt Lake City, UT",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03836",Hwy 191 at Faudree Road FSU,OPEN,"20477",Brian Garrison,OPR,N,2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,5170.00,0.00,Y,2,1,Dual Line,76,4,N,102,"4109 Faudree Rd",,,Odessa,Ector,TX,United States,US,"79765-8511","31.91694",-102.29072,"432/614-4403","18",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Patrick Coussens,Patrick Coussens,Hoovey McGuirt,MIDL,Midland,"633","Odessa-Midland, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00122",Gallery at Market East,CLOSED,"00001",David Schiedt,TMP,Y,1977-11-21 00:00:00.000,1977-11-21 00:00:00.000,2015-01-24 00:00:00.000,Core,CFA,MALL,MALL,,Food Court,994.00,0.00,N,0,,,0,0,N,0,"901 Market St Spc T-10",,,Philadelphia,Philadelphia,PA,United States,US,"19107-3111","39.95192",-75.15631,"215/627-2652","4",,,,Northeast Region,N2,NE Region Team #2,David Allen,David Allen,Scott Stover,PHLA,Philadelphia,"504","Philadelphia, PA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00732",General Booth Blvd. FSU,OPEN,"12244",Gerrard Jones,OPR,N,1999-02-04 00:00:00.000,1999-02-04 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4722.00,0.00,Y,2,1,Midline v2,45,3,N,120,"1524 General Booth Blvd",,,Virginia Beach,Virginia Beach (Ind,VA,United States,US,"23454-5103","36.78804",-75.99759,"757/426-6639","24",QCD-Suffolk VA,SUF,Quality Custom Distribution,Atlantic Region,A2,AT Region Team #2,Lee Burn,Lee Burn,Kevin Malone,VABC,Virginia Beach,"544","Norfolk-Portsmouth-Newport News, VA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02141",Alamo Ranch Marketplace FSU,OPEN,"09864",Greg Patterson,OPR,N,2008-12-18 00:00:00.000,2008-12-18 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4373.00,0.00,Y,2,1,Dual Line Plus,39,2,N,134,"5615 W Loop 1604 N",,,San Antonio,Bexar,TX,United States,US,"78253-7306","29.493135",-98.706608,"210/647-3090","23",QCD-San Antonio TX,SAN,Quality Custom Distribution,Southwest Region,S1,SW Region Team #1,John Bermudez,John Bermudez,Jodee Morgan,SANW,San Antonio West,"641","San Antonio, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04526",LaPlace FSU,FUTURE,"19151",Jasmine Spraggins,OPR,N,2022-01-27 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4999.00,N,0,1,Centerline,34,2,N,84,"1525 W Airline Hwy",,,La Place,St John The Baptist,LA,United States,US,"70068-3758","30.072105",-90.49607,,"24",MB-Baton Rouge LA,BTR,MARTIN BROWER,Southwest Region,S2,SW Region Team #2,Mark Devenney,Mark Devenney,Joanna Symonds,NOSS,New Orleans S Shore,"622","New Orleans, LA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04865",Harrison Crossing FSU,FUTURE,,,,,2023-03-02 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"5980 Plank Rd",,,Fredericksburg,Spotsylvania,VA,United States,US,"22407-6232","38.292049",-77.581047,,,,,,Northeast Region,N1,NE Region Team #1,Omar Dione,Omar Dione,Demetrius Ingram,CNVE,Central VA East,"511","Washington, DC (Hagerstown, MD)",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01321",Quince Orchard Road FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,Quince Orchard Road,MD Route 124,,Gaithersburg,Montgomery,MD,United States,US,"00000",,,,,,,,Northeast Region,N1,NE Region Team #1,Omar Dione,Omar Dione,Demetrius Ingram,MDS,MD South,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80723",Wake Forest Baptist Health Innovation Quarter,NEVER OPENED,,,,,,,,LIC,LIC,COLL,SAT,,,,,N,,,,,,N,,"575 N Patterson Ave",,,Winston Salem,Forsyth,NC,United States,US,"27101-4101","36.1014",-80.24088,,"16",,,,,,,,,,,,"518","Greensboro-High Point-Winston Salem, NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04641",Bridgewater Towne Center FSU,FUTURE,,,,,2023-07-13 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4790.00,N,0,,,0,0,N,0,"754 US Highway 202",,,Bridgewater,Somerset County,NJ,United States,US,"08807-2551","40.574335",-74.66624,,,,,,Northeast Region,N2,NE Region Team #2,Leslie Roberts,Leslie Roberts,Scott Stover,NJNO,New Jersey North,"501","New York, NY",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03928",Terminated Beltline & Knapp FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"2183 E Beltline Ave NE ",,,Grand Rapids,Kent,MI,United States,US,"49525-9779","43.002095",-85.591302,,,,,,Midwest Region,M2,MW Region Team #2,Kim McGrady,,Dericus Harvey,MICH,Michigan,"563","Grand Rapids-Kalamazoo-Battle Creek, MI",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04120",Hickory Flat FSU,OPEN,"01056",Kevin Williams,OPR,N,2019-01-09 00:00:00.000,2019-01-09 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4992.00,4992.00,Y,2,1,Centerline,93,4,N,148,"6114 Hickory Flat Hwy",,,Canton,Cherokee,GA,United States,US,"30115-7252","34.17655",-84.420719,"678/493-0091","23",CFA Supply-Cartersville GA DC 2,CAR2,CFA Supply,Southeast Region,E1,SE Region Team #1,J.T. Robinson,J.T. Robinson,Lauren Miller,AT11,ATL-North Georgia,"524","Atlanta, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02774",Springfield In-Line DT,OPEN,"11812",Andrea Barnett,OPR,N,2012-04-26 00:00:00.000,2012-04-26 00:00:00.000,,Core,CFA,FSU,FSU,,In-Line,4580.00,0.00,Y,1,1,Centerline,0,0,N,0,"6681A Backlick Rd",,,Springfield,Fairfax,VA,United States,US,"22150-2702","38.773507",-77.18307,"703/644-0155","27",MB-Manassas VA,MAN,MARTIN BROWER,Northeast Region,N1,NE Region Team #1,Omar Dione,Omar Dione,Demetrius Ingram,DCW,DC West,"511","Washington, DC (Hagerstown, MD)",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00488",Panama City Drive-Thru Only,CLOSED,,Donald Adams,,,1994-03-24 00:00:00.000,1994-03-24 00:00:00.000,2018-05-31 00:00:00.000,Core,CFA,DTO,DTO,,Stand Alone,760.00,0.00,Y,2,2,,15,1,N,0,"661 N Highway 231",,,Panama City,Bay,FL,United States,US,"32405-4704","30.18285723",-85.65084355,"850/763-1600","2",,,,Southeast Region,E3,SE Region Team #3,Mark Drake,Mark Drake,Amy Rich,FLOR,Emerald Coast,"656","Panama City, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03317",Broad Ripple FSU,OPEN,"01447",Jeff Mosley,OPR,N,2014-09-11 00:00:00.000,2014-09-11 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,,4390.00,Y,2,1,Centerline,,,N,,"6231 N Keystone Ave",,,Indianapolis,Marion,IN,United States,US,"46220-2154","39.8700931",-86.12168892,"317/257-7207","27",QCD - Indianapolis,IND,Quality Custom Distribution,Midwest Region,M1,MW Region Team #1,Dean Laws,Courtney Stephenson,Scott Mayson,INDN,Indianapolis North,"527","Indianapolis, IN",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03377",Terminated St. Charles FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"2911 Veterans Memorial Pkwy",,,Saint Charles,St Charles,MO,United States,US,"63303","38.78377",-90.52619,,,,,,Midwest Region,M1,MW Region Team #1,Gina Tucker,Gina Tucker,Scott Mayson,STLO,St. Louis,"609","St. Louis, MO",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04098",I-10 & Santa Anita FSU,FUTURE,,,,,2023-08-03 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,2706.00,N,0,1,,40,0,N,0,"3340 -3358 Santa Anita Ave ",,,El Monte,Los Angeles,CA,United States,US,"91731-2423","34.069938",-118.041858,,"25",,,,West Region,W1,West Region Team #1,Stephen Goins,Stephen Goins,Mike Hensley,LACE,LA City,"803","Los Angeles, CA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01919",Denton Towne Crossing FSU,OPEN,"01721",Matt Listi,OPR,N,2006-08-10 00:00:00.000,2006-08-10 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4379.00,0.00,Y,1,1,Dual Line Plus,44,0,N,132,"1711 S Loop 288",,,Denton,Denton,TX,United States,US,"76205-4833","33.19185614",-97.09733751,"940/382-8149","24",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Patrick Coussens,Patrick Coussens,Hoovey McGuirt,DFWD,DFW Denton County,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80129",Valdosta State University,CLOSED,"01917",Kenneth White,OPR,N,,2000-11-27 00:00:00.000,2016-05-06 00:00:00.000,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"1500 N Patterson St",,Auxiliary Services,Valdosta,Lowndes,GA,United States,US,"31698-0100","30.8674",-83.2902,"229/259-2506","16",,,,Southeast Region,E3,SE Region Team #3,Nicholas Pate,Nicholas Pate,Amy Rich,SG75,I-75 South Georgia,"530","Tallahassee, FL-Thomasville, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04102",Brooklyn Park (MN) FSU,OPEN,"19998",Brandon Luffman,OPR,N,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4996.00,4998.00,Y,2,1,Centerline,,3,N,,"9751 Xenia Ave N",,,Brooklyn Park,Hennepin,MN,United States,US,"55443-2384","45.134673",-93.356956,"763/315-1010","25",QCD-Minneapolis MN,MIN,Quality Custom Distribution,Midwest Region,M1,MW Region Team #1,Dave Villiger,Wanda Young,Scott Mayson,MINN,Minnesota,"613","Minneapolis-St. Paul, MN",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04800",Terminated RELO Tucker Station FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4869.00,N,0,,,0,0,N,0,NEC of Hugh Howell Road and Tucker Industrial Blvd,,,Tucker,Dekalb,GA,United States,US,"30084","33.849501",-84.200132,,,,,,,,,,,,,,"524","Atlanta, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03593",The Grove FSU,OPEN,"12214",Jeffrey Foster,OPR,N,2016-10-06 00:00:00.000,2016-10-06 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4958.00,4791.00,Y,2,1,Centerline,72,3,N,129,"5658 Grove Blvd",,,Hoover,Jefferson,AL,United States,US,"35226-4608","33.357969",-86.855374,"205/989-1701","23",CFA Supply-Cartersville GA DC 2,CAR2,CFA Supply,Southeast Region,E3,SE Region Team #3,Mark Drake,Mark Drake,Amy Rich,BIRS,Birmingham South,"630","Birmingham (Anniston and Tuscaloosa), AL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04570",West Warner Robins FSU,OPEN,"01929",Pat Braski,OPR,N,2021-02-25 00:00:00.000,2021-02-25 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4962.00,4992.00,Y,2,1,,57,0,Y,104,"3000 Watson Blvd",,,Warner Robins,Houston,GA,United States,US,"31093-8533","32.617958",-83.690975,"478/569-1200","23",MBM-Macon GA,MCN,MCLANE COMPANY INC,Southeast Region,E1,SE Region Team #1,J.T. Robinson,J.T. Robinson,Lauren Miller,MIGA,Middle Georgia,"503","Macon, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03461",Terminated New Castle FSU 2,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4943.00,N,0,,,0,0,N,0,"147 North Dupont Highway",,,New Castle,New Castle,DE,United States,US,,"39.67301",-75.59828,,,,,,Northeast Region,N2,NE Region Team #2,David Allen,David Allen,Scott Stover,DENO,Delaware North,"504","Philadelphia, PA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04851",Terminated Broussard FSU,FUTURE,,,,,2023-02-16 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4978.00,N,0,2,,0,0,N,0,Saint Nazaire Road,,,Broussard,Lafayette,LA,United States,US,"70508","30.140486",-91.941789,,,,,,,,,,,,,,"642","Lafayette, LA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01671","290 and Spring Cypress FSU",OPEN,"00162",Norm Kober,OPR,N,2005-10-06 00:00:00.000,2005-10-06 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4237.00,0.00,Y,1,1,Centerline,48,0,N,0,"25835 Highway 290",,,Cypress,Harris,TX,United States,US,"77429-1049","29.969315",-95.693013,"281/256-2423","24",McLane-Houston TX,HOU,MCLANE COMPANY INC,Southwest Region,S2,SW Region Team #2,Angela Donaldson,Angela Donaldson,Joanna Symonds,HONW,Houston Northwest,"618","Houston, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04184",Terminated Delafield FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"2980 Golf Rd ",,,Delafield,Waukesha,WI,United States,US,"53018-2179","43.052",-88.372,,,,,,,,,,,,,,"617","Milwaukee, WI",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02101",I-220 & Airline Drive FSU,OPEN,"01064",John Roden,OPR,N,2007-06-07 00:00:00.000,2007-06-07 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4608.00,0.00,Y,1,1,Centerline,,2,N,,"2601 Beene Blvd",,,Bossier City,Bossier,LA,United States,US,"71111-5495","32.55949411",-93.71021116,"318/746-2348","23",MB-Baton Rouge LA,BTR,MARTIN BROWER,Southwest Region,S2,SW Region Team #2,Mark Devenney,Mark Devenney,Joanna Symonds,LOUS,North Louisiana,"612","Shreveport, LA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00607",Highway 51 & Hoy Road-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,,,,Madison,,MS,United States,US,,,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03238",Flagler Park FSU,OPEN,"10913",Mauricio Leon,OPR,N,2015-01-29 00:00:00.000,2015-01-29 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4200.00,4200.00,Y,2,1,Centerline,66,3,N,100,"9301 W Flagler St",,,Miami,Miami-Dade,FL,United States,US,"33174-2407","25.769532",-80.347845,"305/553-5497","15",QCD-Miami FL,MIA,Quality Custom Distribution,Southeast Region,E2,SE Region Team #2,Victor Sanchez,Rosa Rodriguez,Brent Townsend,SFL3,South Florida 3,"528","Miami-Ft. Lauderdale, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02275",Wesley Chapel Weddington FSU,OPEN,"11125",Dean Sandbo,OPR,N,2010-04-22 00:00:00.000,2010-04-22 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4195.00,0.00,Y,1,1,L-Traditional,65,0,N,0,"6390 Weddington Rd",,,Matthews,Union,NC,United States,US,"28104-7925","35.000414",-80.695072,"704/234-1000","18",QCD-Pineville NC,PIN,Quality Custom Distribution,Atlantic Region,A3,AT Region Team #3,Buck Anderson,Dave Villiger,Eren Page,CHR3,Charlotte III,"517","Charlotte, NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02043",La Habra Marketplace FSU,OPEN,"09083",Thomas Purtell,OPR,N,2007-06-14 00:00:00.000,2007-06-14 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,3357.00,0.00,Y,1,1,L-Traditional,48,6,N,0,"1801 W Imperial Hwy",,,La Habra,Orange,CA,United States,US,"90631-6969","33.917696",-117.965629,"562/398-4176","33",McLane-Riverside CA,RIV,MCLANE COMPANY INC,West Region,W1,West Region Team #1,Cherrod Pate,Cherrod Pate,Mike Hensley,OCE,OC East,"803","Los Angeles, CA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02256",Hillcrest & University In-Line,OPEN,"01384",Jeff White,OPR,N,2008-05-21 00:00:00.000,2008-05-21 00:00:00.000,,Core,CFA,MALL,MALL,,In-Line,4523.00,0.00,N,0,,L-Traditional,17,0,Y,0,"6423 Hillcrest Ave",,,Dallas,Dallas,TX,United States,US,"75205-1852","32.8449",-96.78745,"214/599-9944","26",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Theron Nixon,Theron Nixon,Hoovey McGuirt,DFDC,DFW Dallas Central,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04344",Mebane FSU,OPEN,"03704",Todd Perkins,OPR,N,2019-08-01 00:00:00.000,2019-08-01 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4830.00,4975.00,Y,2,1,Centerline,58,3,N,69,"1311 Mebane Oaks Rd",,,Mebane,Alamance,NC,United States,US,"27302-9681","36.069027",-79.269922,"919/568-6080","18",QCD-Pineville NC,PIN,Quality Custom Distribution,Atlantic Region,A3,AT Region Team #3,Val Mack,Val Mack,Eren Page,TRIE,Triad East,"518","Greensboro-High Point-Winston Salem, NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"30013",Terminated Yonge & Dundas In-Line,NEVER OPENED,,,,,,,,Core,CFA,MALL,MALL,,In-Line,0.00,0.00,N,0,,,0,0,N,0,"322 Yonge St",,,Toronto,Ontario,ON,Canada,CA,M5B 1R8,"43.657123",-79.381398,,,Flanagan - Kitchener ON,KIT,FLANAGAN,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00242",Parkway Place,OPEN,"19370",Beth Monroe,OPR,N,1976-11-11 00:00:00.000,1976-11-11 00:00:00.000,,Core,CFA,MALL,MALL,,Food Court,1002.00,0.00,N,0,,L-Traditional,0,0,N,0,"2801 Memorial Pkwy SW Ste 70",,,Huntsville,Madison,AL,United States,US,"35801-5645","34.70672",-86.58821,"256/533-9206","21",CFA Supply-Cartersville GA DC 2,CAR2,CFA Supply,Southeast Region,E3,SE Region Team #3,Brody Cantrell,Brody Cantrell,Amy Rich,NALA,North Alabama,"691","Huntsville-Decatur (Florence), AL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80738",Washington Dulles Airport - Terminal B,OPEN,"09226",Kyle Vinci,OPR,N,2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,,LIC,LIC,AIR,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"1 Saarinen Cir",Terminal B,,Dulles,Loudoun,VA,United States,US,"20166-7500","38.95",-77.46,,"33",MB-Manassas VA,MAN,MARTIN BROWER,Northeast Region,N3,NE Licensing Team,,,,LI27,Licensing John NE,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00833",Crossroads Plaza Cary FSU,OPEN,"00517",Paul Junkins,OPR,N,,1992-03-26 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4142.00,0.00,Y,1,1,Galley,0,0,N,0,"1815 Walnut St",,,Cary,Wake,NC,United States,US,"27518-9201","35.76000657",-78.74237336,"919/233-1691","23",QCD-Pineville NC,PIN,Quality Custom Distribution,Atlantic Region,A3,AT Region Team #3,Buck Anderson,Ernest Gibson,Eren Page,RDC4,Raleigh Durham 4,"560","Raleigh-Durham (Fayetteville), NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03212",State and Lake In-Line,OPEN,"19981",Pablo Velazquez,OPR,N,2013-06-20 00:00:00.000,2013-06-20 00:00:00.000,,Core,CFA,MALL,MALL,,In-Line,4312.00,0.00,N,0,,Centerline,0,0,Y,99,"177 N State St",Suite 1A,,Chicago,Cook,IL,United States,US,"60601-3607","41.88576",-87.628,"312/419-1522","32",Mclane-Milwaukee WI,MIL,MCLANE COMPANY INC,Midwest Region,M2,MW Region Team #2,Chris Tyndal,Chris Tyndal,Dericus Harvey,CHCC,Chicago Central,"602","Chicago, IL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04531",Miramar & Flamingo FSU,FUTURE,,,,,2022-04-21 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"12350 Miramar Pkwy",,,Miramar,Broward,FL,United States,US,"33025","25.979378",-80.310644,,,,,,Southeast Region,E2,SE Region Team #2,Rosa Rodriguez,Rosa Rodriguez,Brent Townsend,SFL2,South Florida 2,"528","Miami-Ft. Lauderdale, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80039",Blue Cross/Blue Shield-Bay Meadows,CLOSED,,,,,1994-09-12 00:00:00.000,1994-09-12 00:00:00.000,1997-02-28 00:00:00.000,LIC,LIC,OFFC,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"8928 Prominence Pkwy",,,Jacksonville,Duval,FL,United States,US,"32256-8264","0","0",,"7",,,,Southeast Region,E3,SE Region Team #3,Mark Bragg,Mark Bragg,Amy Rich,JAXC,Jacksonville Central,"561","Jacksonville, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
